2012,1,9939.5
2012,1,9929.1
2012,1,9930.8
2012,1,9929.3
2012,1,9926.1
2012,1,9925.4
2012,1,9927.5
2012,1,9932.3
2012,2,9964.5
2012,2,9928.4
2012,2,9952.4
2012,2,9926.8
2012,2,9925.4
2012,2,9928.3
2012,2,9934.9
2012,2,9942.3
2012,3,9935.4
2012,3,9943.6
2012,3,9941.6
2012,3,9935.8
2012,3,9931.8
2012,3,9944.
2012,3,9939.4
2012,3,9953.2
2012,4,9938.9
2012,4,9933.1
2012,4,9936.9
2012,4,9923.7
2012,4,9924.7
2012,4,9924.4
2012,4,9926.7
2012,4,9949.7
2012,5,9939.5
2012,5,9931.9
2012,5,9926.6
2012,5,9928.
2012,5,9927.5
2012,5,9931.4
2012,5,9929.3
2012,5,9939.7
2012,6,9930.1
2012,6,9922.8
2012,6,9932.6
2012,6,9930.7
2012,6,9932.3
2012,6,9923.4
2012,6,9927.6
2012,6,9938.7
2012,7,9939.9
2012,7,9938.2
2012,7,9936.1
2012,7,9941.
2012,7,9924.6
2012,7,9940.
2012,7,9941.2
2012,7,9942.7
2012,8,9938.599999999999
2012,8,9932.
2012,8,9929.9
2012,8,9925.9
2012,8,9936.
2012,8,9922.800000000001
2012,8,9930.199999999999
2012,8,9937.699999999999
2012,9,9942.1
2012,9,9934.8
2012,9,9931.4
2012,9,9936.4
2012,9,9931.4
2012,9,9930.1
2012,9,9930.3
2012,9,9946.3
2012,10,9939.
2012,10,9931.4
2012,10,9928.3
2012,10,9926.8
2012,10,9940.9
2012,10,9921.8
2012,10,9928.8
2012,10,9948.6
2012,11,9994.
2012,11,9943.9
2012,11,9940.9
2012,11,9934.6
2012,11,9940.3
2012,11,9934.4
2012,11,9932.7
2012,11,9939.6
2012,12,9946.2
2012,12,9934.3
2012,12,9937.9
2012,12,9935.8
2012,12,9939.1
2012,12,9937.4
2012,12,9935.4
2012,12,9939.2
2012,13,9946.300000000001
2012,13,9937.
2012,13,9934.1
2012,13,9926.3
2012,13,9924.4
2012,13,9919.6
2012,13,9922.4
2012,13,9933.9
2012,14,9943.9
2012,14,9940.
2012,14,9928.599999999999
2012,14,9933.400000000001
2012,14,9928.4
2012,14,9931.2
2012,14,9934.900000000001
2012,14,9933.1
2012,15,9940.2
2012,15,9931.5
2012,15,9925.4
2012,15,9921.5
2012,15,9923.8
2012,15,9924.8
2012,15,9922.7
2012,15,9939.8
2012,16,9938.800000000001
2012,16,9941.
2012,16,9931.900000000001
2012,16,9933.
2012,16,9928.4
2012,16,9929.8
2012,16,9931.1
2012,16,9937.8
2012,17,9945.8
2012,17,9937.8
2012,17,9938.9
2012,17,9942.8
2012,17,9931.4
2012,17,9934.6
2012,17,9961.8
2012,17,9960.4
2012,18,9936.2
2012,18,9932.9
2012,18,9930.7
2012,18,9930.6
2012,18,9937.3
2012,18,9932.3
2012,18,9943.7
2012,18,9941.7
2012,19,9943.300000000001
2012,19,9937.099999999999
2012,19,9938.7
2012,19,9930.8
2012,19,9932.3
2012,19,9938.800000000001
2012,19,9933.3
2012,19,9961.7
2012,20,9938.599999999999
2012,20,9932.6
2012,20,9930.6
2012,20,9932.2
2012,20,9926.8
2012,20,9929.9
2012,20,9927.8
2012,20,9943.099999999999
2013,21,9939.5
2013,21,9929.1
2013,21,9930.8
2013,21,9929.3
2013,21,9926.1
2013,21,9925.4
2013,21,9927.5
2013,21,9932.3
2013,22,9964.5
2013,22,9928.4
2013,22,9952.4
2013,22,9926.8
2013,22,9925.4
2013,22,9928.3
2013,22,9934.9
2013,22,9942.3
2013,23,9935.4
2013,23,9943.6
2013,23,9941.6
2013,23,9935.8
2013,23,9931.8
2013,23,9944.
2013,23,9939.4
2013,23,9953.2
2013,24,9938.9
2013,24,9933.1
2013,24,9936.9
2013,24,9923.7
2013,24,9924.7
2013,24,9924.4
2013,24,9926.7
2013,24,9949.7
2013,25,9939.5
2013,25,9931.9
2013,25,9926.6
2013,25,9928.
2013,25,9927.5
2013,25,9931.4
2013,25,9929.3
2013,25,9939.7
2013,26,9930.1
2013,26,9922.8
2013,26,9932.6
2013,26,9930.7
2013,26,9932.3
2013,26,9923.4
2013,26,9927.6
2013,26,9938.7
2013,27,9939.9
2013,27,9938.2
2013,27,9936.1
2013,27,9941.
2013,27,9924.6
2013,27,9940.
2013,27,9941.2
2013,27,9942.7
2013,28,9938.599999999999
2013,28,9932.
2013,28,9929.9
2013,28,9925.9
2013,28,9936.
2013,28,9922.800000000001
2013,28,9930.199999999999
2013,28,9937.699999999999
2013,29,9942.1
2013,29,9934.8
2013,29,9931.4
2013,29,9936.4
2013,29,9931.4
2013,29,9930.1
2013,29,9930.3
2013,29,9946.3
2013,30,9939.
2013,30,9931.4
2013,30,9928.3
2013,30,9926.8
2013,30,9940.9
2013,30,9921.8
2013,30,9928.8
2013,30,9948.6
2013,31,9994.
2013,31,9943.9
2013,31,9940.9
2013,31,9934.6
2013,31,9940.3
2013,31,9934.4
2013,31,9932.7
2013,31,9939.6
2013,32,9946.2
2013,32,9934.3
2013,32,9937.9
2013,32,9935.8
2013,32,9939.1
2013,32,9937.4
2013,32,9935.4
2013,32,9939.2
2013,33,9946.300000000001
2013,33,9937.
2013,33,9934.1
2013,33,9926.3
2013,33,9924.4
2013,33,9919.6
2013,33,9922.4
2013,33,9933.9
2013,34,9943.9
2013,34,9940.
2013,34,9928.599999999999
2013,34,9933.400000000001
2013,34,9928.4
2013,34,9931.2
2013,34,9934.900000000001
2013,34,9933.1
2013,35,9940.2
2013,35,9931.5
2013,35,9925.4
2013,35,9921.5
2013,35,9923.8
2013,35,9924.8
2013,35,9922.7
2013,35,9939.8
2013,36,9938.800000000001
2013,36,9941.
2013,36,9931.900000000001
2013,36,9933.
2013,36,9928.4
2013,36,9929.8
2013,36,9931.1
2013,36,9937.8
2013,37,9945.8
2013,37,9937.8
2013,37,9938.9
2013,37,9942.8
2013,37,9931.4
2013,37,9934.6
2013,37,9961.8
2013,37,9960.4
2013,38,9936.2
2013,38,9932.9
2013,38,9930.7
2013,38,9930.6
2013,38,9937.3
2013,38,9932.3
2013,38,9943.7
2013,38,9941.7
2013,39,9943.300000000001
2013,39,9937.099999999999
2013,39,9938.7
2013,39,9930.8
2013,39,9932.3
2013,39,9938.800000000001
2013,39,9933.3
2013,39,9961.7
2013,40,9938.599999999999
2013,40,9932.6
2013,40,9930.6
2013,40,9932.2
2013,40,9926.8
2013,40,9929.9
2013,40,9927.8
2013,40,9943.099999999999
2013,41,
2013,41,
2013,41,
2013,41,
2013,41,
2013,41,
2013,41,
2013,41,
2013,42,9981.3
2013,42,9961.7
2013,42,9950.
2013,42,9770.
2013,42,9959.7
2013,42,9952.2
2013,42,9951.1
2013,42,9968.1
2013,43,9959.2
2013,43,9957.7
2013,43,9952.6
2013,43,9963.6
2013,43,9965.1
2013,43,9955.7
2013,43,9943.5
2013,43,9955.9
2013,44,9959.300000000001
2013,44,9957.9
2013,44,9961.6
2013,44,9951.3
2013,44,9954.1
2013,44,9951.5
2013,44,9957.
2013,44,9963.4
2013,45,9957.4
2013,45,9955.5
2013,45,9953.900000000001
2013,45,9950.800000000001
2013,45,9948.
2013,45,9948.
2013,45,10027.6
2013,45,9951.800000000001
2013,46,9960.599999999999
2013,46,9956.5
2013,46,9965.6
2013,46,9956.8
2013,46,9973.
2013,46,9958.5
2013,46,9958.199999999999
2013,46,9962.1
2013,47,9953.5
2013,47,9962.
2013,47,9952.8
2013,47,9956.099999999999
2013,47,9950.6
2013,47,9953.099999999999
2013,47,9959.5
2013,47,9952.7
2013,48,9976.
2013,48,9976.
2013,48,9969.
2013,48,9978.
2013,48,9967.
2013,48,9965.
2013,48,9960.
2013,48,9969.
2013,49,9959.
2013,49,9961.
2013,49,9966.
2013,49,9966.
2013,49,9970.
2013,49,9961.
2013,49,9951.
2013,49,9958.
2013,50,9959.
2013,50,9956.
2013,50,9960.
2013,50,9959.
2013,50,9962.
2013,50,9963.
2013,50,9964.
2013,50,9977.
2013,51,9954.
2013,51,9954.
2013,51,9958.
2013,51,9960.
2013,51,9956.
2013,51,9962.
2013,51,9954.
2013,51,9960.
2013,52,9951.
2013,52,9950.
2013,52,9952.
2013,52,9953.
2013,52,9948.
2013,52,9946.
2013,52,9950.
2013,52,9952.
2013,53,9960.
2013,53,9956.
2013,53,9957.
2013,53,9961.
2013,53,9956.
2013,53,9959.
2013,53,9958.
2013,53,9957.
2013,54,9970.
2013,54,9950.
2013,54,9940.
2013,54,9950.
2013,54,9960.
2013,54,9955.
2013,54,9950.
2013,54,9950.
2013,55,9960.
2013,55,9950.
2013,55,9960.
2013,55,9950.
2013,55,9970.
2013,55,9960.
2013,55,9950.
2013,55,10020.
2013,56,9996.
2013,56,9963.
2013,56,9996.
2013,56,9971.
2013,56,9965.
2013,56,9964.
2013,56,9975.
2013,56,9996.
2013,57,9971.
2013,57,9949.
2013,57,9949.
2013,57,9958.
2013,57,9949.
2013,57,9951.
2013,57,9954.
2013,57,9952.
2013,58,9960.599999999999
2013,58,9955.9
2013,58,9956.8
2013,58,9956.6
2013,58,9955.6
2013,58,9964.1
2013,58,9958.4
2013,58,9955.1
2013,59,9972.699999999999
2013,59,9967.7
2013,59,9960.699999999999
2013,59,9961.800000000001
2013,59,9952.1
2013,59,9953.5
2013,59,9941.
2013,59,9948.5
2013,60,10104.48
2013,60,9488.21
2013,60,9939.36
2013,60,9368.05
2013,60,9463.58
2013,60,9508.32
2013,60,9748.65
2013,60,9535.83
2013,61,9323.64
2013,61,9461.77
2013,61,9617.06
2013,61,9506.39
2013,61,9473.81
2013,61,9935.07
2013,61,9511.1
2013,61,9779.9
2014,62,9939.8
2014,62,9951.2
2014,62,9942.199999999999
2014,62,9929.
2014,62,9935.4
2014,62,9936.
2014,62,9943.699999999999
2014,62,9942.4
2014,63,9948.4
2014,63,9937.2
2014,63,9934.5
2014,63,9936.1
2014,63,9929.1
2014,63,9935.9
2014,63,9935.3
2014,63,9948.800000000001
2014,64,9958.4
2014,64,9946.199999999999
2014,64,9940.
2014,64,9939.3
2014,64,9937.900000000001
2014,64,9928.
2014,64,9931.800000000001
2014,64,9948.9
2014,65,9983.4
2014,65,9948.7
2014,65,9931.699999999999
2014,65,9951.800000000001
2014,65,9935.800000000001
2014,65,9929.
2014,65,9925.3
2014,65,9942.8
2014,66,9930.8
2014,66,9924.5
2014,66,9935.2
2014,66,9925.4
2014,66,9932.4
2014,66,9928.800000000001
2014,66,9931.2
2014,66,9950.2
2014,67,9896.
2014,67,9931.5
2014,67,9938.3
2014,67,9939.199999999999
2014,67,9908.300000000001
2014,67,9920.1
2014,67,9910.1
2014,67,9936.5
2014,68,9989.4
2014,68,9978.1
2014,68,9978.400000000001
2014,68,9989.1
2014,68,9986.599999999999
2014,68,9976.1
2014,68,9974.3
2014,68,9991.4
2014,69,9944.800000000001
2014,69,9940.5
2014,69,9942.6
2014,69,9935.
2014,69,9934.699999999999
2014,69,9936.6
2014,69,9938.2
2014,69,9942.199999999999
2014,70,9945.7
2014,70,9934.5
2014,70,9941.
2014,70,9933.199999999999
2014,70,9936.9
2014,70,9933.5
2014,70,9935.3
2014,70,9943.
2014,71,9959.5
2014,71,9951.2
2014,71,9944.2
2014,71,9941.3
2014,71,9972.4
2014,71,9943.5
2014,71,9936.3
2014,71,9951.
2014,72,9947.5
2014,72,9940.8
2014,72,9943.099999999999
2014,72,9941.4
2014,72,9937.300000000001
2014,72,9939.8
2014,72,9933.3
2014,72,9948.6
2014,73,9949.8
2014,73,9945.800000000001
2014,73,9941.5
2014,73,9942.8
2014,73,9940.5
2014,73,9942.3
2014,73,9934.300000000001
2014,73,9949.1
2014,74,9947.6
2014,74,9938.5
2014,74,9948.5
2014,74,9948.7
2014,74,9941.7
2014,74,9936.7
2014,74,9934.699999999999
2014,74,9941.4
2014,75,9946.9
2014,75,9933.199999999999
2014,75,9929.3
2014,75,9931.800000000001
2014,75,9938.9
2014,75,9943.5
2014,75,9946.1
2014,75,9945.6
2014,76,9955.3
2014,76,9943.699999999999
2014,76,9940.2
2014,76,9936.5
2014,76,9933.199999999999
2014,76,9936.5
2014,76,9939.199999999999
2014,76,9939.
2014,77,9949.8
2014,77,9914.6
2014,77,9939.1
2014,77,9942.
2014,77,9935.5
2014,77,9938.800000000001
2014,77,9944.599999999999
2014,77,9950.
2014,78,9940.5
2014,78,9945.
2014,78,9944.800000000001
2014,78,9938.9
2014,78,9940.4
2014,78,9941.3
2014,78,9937.
2014,78,9953.8
2014,79,9977.800000000001
2014,79,9973.4
2014,79,9966.
2014,79,9969.8
2014,79,9973.2
2014,79,9965.6
2014,79,9981.199999999999
2014,79,9991.5
2014,80,9986.
2014,80,9976.
2014,80,9982.
2014,80,9973.
2014,80,9975.6
2014,80,10001.
2014,80,9999.
2014,80,9983.
2014,81,9951.3
2014,81,9927.8
2014,81,9929.8
2014,81,9933.6
2014,81,9927.199999999999
2014,81,9929.9
2014,81,9929.9
2014,81,9940.699999999999
2014,82,9946.400000000001
2014,82,9947.1
2014,82,9941.
2014,82,9935.4
2014,82,9945.800000000001
2014,82,9926.9
2014,82,9934.4
2014,82,9942.6
2014,83,9981.400000000001
2014,83,9985.2
2014,83,9976.800000000001
2014,83,9970.800000000001
2014,83,9980.2
2014,83,9965.7
2014,83,9967.3
2014,83,9993.3
2014,84,9944.
2014,84,9938.
2014,84,9936.
2014,84,9932.
2014,84,9929.
2014,84,9939.
2014,84,9939.
2014,84,9954.
2014,85,9953.
2014,85,9950.
2014,85,9936.
2014,85,9937.
2014,85,9940.
2014,85,9938.
2014,85,9929.
2014,85,9941.
2014,86,9947.
2014,86,9939.8
2014,86,9930.7
2014,86,9931.4
2014,86,9930.6
2014,86,9933.9
2014,86,9936.3
2014,86,9950.5
2014,87,9937.1
2014,87,9929.199999999999
2014,87,9924.900000000001
2014,87,9931.5
2014,87,9929.4
2014,87,9934.2
2014,87,9936.199999999999
2014,87,9954.7
2014,88,9950.
2014,88,9946.5
2014,88,9939.6
2014,88,9936.
2014,88,9931.300000000001
2014,88,9942.
2014,88,9932.4
2014,88,9945.
2014,89,9938.
2014,89,9932.
2014,89,9927.
2014,89,9933.3
2014,89,9938.
2014,89,9935.
2014,89,9936.
2014,89,9940.
2015,90,9958.
2015,90,9964.
2015,90,9943.5
2015,90,9952.
2015,90,9940.
2015,90,9948.
2015,90,9946.
2015,90,9941.
2015,91,9933.
2015,91,9931.000000000002
2015,91,9946.
2015,91,9938.
2015,91,9953.
2015,91,9943.
2015,91,9952.
2015,91,9942.
2015,92,9963.300000000001
2015,92,9858.2
2015,92,9861.4
2015,92,9863.099999999999
2015,92,9859.199999999999
2015,92,9817.3
2015,92,9850.9
2015,92,9621.4
2015,93,9968.400000000001
2015,93,9965.1
2015,93,9967.4
2015,93,9964.800000000001
2015,93,9964.9
2015,93,9966.8
2015,93,9973.800000000001
2015,93,9874.800000000001
2015,94,9966.2
2015,94,9981.300000000001
2015,94,9972.2
2015,94,9970.3
2015,94,9966.300000000001
2015,94,9965.1
2015,94,9971.9
2015,94,9960.599999999999
2015,95,9974.5
2015,95,9972.699999999999
2015,95,9969.
2015,95,9966.699999999999
2015,95,9970.2
2015,95,9972.699999999999
2015,95,9960.4
2015,95,9961.4
2015,96,9970.
2015,96,9967.
2015,96,9962.300000000001
2015,96,9969.1
2015,96,9973.9
2015,96,9980.4
2015,96,9968.8
2015,96,9977.7
2015,97,9963.699999999999
2015,97,9976.1
2015,97,9969.2
2015,97,9965.400000000001
2015,97,9979.1
2015,97,9969.
2015,97,9965.8
2015,97,9968.8
2015,98,9973.2
2015,98,9962.8
2015,98,9972.
2015,98,9966.2
2015,98,9973.2
2015,98,9970.7
2015,98,9972.8
2015,98,9972.9
2015,99,9973.3
2015,99,9963.900000000001
2015,99,9961.9
2015,99,9964.5
2015,99,9966.5
2015,99,9964.2
2015,99,9970.
2015,99,9977.3
2015,100,9962.5
2015,100,9966.900000000001
2015,100,9973.1
2015,100,9966.8
2015,100,9963.6
2015,100,9970.1
2015,100,9965.400000000001
2015,100,9979.699999999999
2015,101,9972.699999999999
2015,101,9965.8
2015,101,9966.5
2015,101,9964.6
2015,101,9971.9
2015,101,9952.9
2015,101,9964.7
2015,101,9973.2
2015,102,9969.
2015,102,9975.9
2015,102,9970.7
2015,102,9963.5
2015,102,9964.1
2015,102,9969.699999999999
2015,102,9961.7
2015,102,9967.3
2015,103,9968.1
2015,103,9974.5
2015,103,9962.7
2015,103,9975.5
2015,103,9975.2
2015,103,9963.
2015,103,9971.7
2015,103,9970.3
2015,104,9952.
2015,104,9958.
2015,104,9961.
2015,104,9966.
2015,104,9971.
2015,104,9968.
2015,104,9967.
2015,104,9964.
2015,105,9968.
2015,105,9964.
2015,105,9964.
2015,105,9956.
2015,105,9955.
2015,105,9963.
2015,105,9960.
2015,105,9958.
2015,106,9973.2
2015,106,9962.8
2015,106,9973.4
2015,106,9963.4
2015,106,9966.8
2015,106,9970.5
2015,106,9961.800000000001
2015,106,9969.1
2015,107,9969.1
2015,107,9969.6
2015,107,9969.6
2015,107,9965.9
2015,107,9973.599999999999
2015,107,9961.6
2015,107,9958.8
2015,107,9969.1
2015,108,9975.
2015,108,9969.
2015,108,9974.
2015,108,9967.
2015,108,9967.
2015,108,9966.
2015,108,9964.
2015,108,9967.
2015,109,9966.
2015,109,9960.
2015,109,9958.
2015,109,9968.
2015,109,9965.
2015,109,9962.
2015,109,9961.
2015,109,9966.
2015,110,9967.
2015,110,9966.
2015,110,9969.
2015,110,9965.
2015,110,9967.
2015,110,9965.
2015,110,9964.
2015,110,9970.
2015,111,9974.
2015,111,9965.
2015,111,9972.
2015,111,9968.
2015,111,9964.
2015,111,9963.
2015,111,9965.
2015,111,9976.
2015,112,9977.6
2015,112,9976.1
2015,112,9962.199999999999
2015,112,9967.7
2015,112,9969.6
2015,112,9957.699999999999
2015,112,9964.6
2015,112,9965.199999999999
2015,113,9967.1
2015,113,9975.9
2015,113,9977.7
2015,113,9978.6
2015,113,9972.8
2015,113,9967.1
2015,113,9972.8
2015,113,9977.4
2015,114,9976.6
2015,114,9971.6
2015,114,9968.7
2015,114,9969.5
2015,114,9969.300000000001
2015,114,9967.2
2015,114,9963.699999999999
2015,114,9967.1
2015,115,9972.2
2015,115,9765.5
2015,115,9968.6
2015,115,9975.6
2015,115,9965.3
2015,115,9967.5
2015,115,9970.1
2015,115,9974.9
2015,116,9968.400000000001
2015,116,9964.6
2015,116,9968.400000000001
2015,116,9967.5
2015,116,9972.6
2015,116,9967.1
2015,116,9965.1
2015,116,9969.900000000001
2015,117,9968.5
2015,117,9971.1
2015,117,9970.800000000001
2015,117,9966.
2015,117,9963.699999999999
2015,117,9970.5
2015,117,9976.1
2015,117,9965.1
2016,118,9974.
2016,118,9992.
2016,118,9969.
2016,118,9963.
2016,118,9965.
2016,118,9961.
2016,118,9969.
2016,118,9964.
2016,119,9972.
2016,119,9959.
2016,119,9957.
2016,119,9961.
2016,119,9964.
2016,119,9970.
2016,119,9965.
2016,119,9968.
2016,120,9979.
2016,120,9959.
2016,120,9967.
2016,120,9958.
2016,120,9958.
2016,120,9955.
2016,120,9967.
2016,120,9981.
2016,121,9974.
2016,121,9978.
2016,121,9959.
2016,121,9972.
2016,121,9959.
2016,121,9975.
2016,121,9955.
2016,121,9975.
2016,122,9983.2
2016,122,9966.8
2016,122,9967.9
2016,122,9964.9
2016,122,9966.1
2016,122,9968.6
2016,122,9961.1
2016,122,9962.8
2016,123,9980.6
2016,123,9979.5
2016,123,9967.7
2016,123,9972.
2016,123,9962.6
2016,123,9965.5
2016,123,9965.1
2016,123,10063.3
2016,124,9961.2
2016,124,9976.5
2016,124,9961.4
2016,124,9962.300000000001
2016,124,9969.5
2016,124,9961.4
2016,124,9973.
2016,124,9981.300000000001
2016,125,9994.
2016,125,9985.5
2016,125,9972.300000000001
2016,125,9962.9
2016,125,9971.
2016,125,9962.6
2016,125,9964.2
2016,125,9970.599999999999
2016,126,9976.800000000001
2016,126,9967.1
2016,126,9960.800000000001
2016,126,9964.800000000001
2016,126,9965.7
2016,126,9966.300000000001
2016,126,9960.800000000001
2016,126,9971.9
2016,127,9979.4
2016,127,9982.900000000001
2016,127,9957.4
2016,127,9977.6
2016,127,9963.5
2016,127,9961.5
2016,127,9963.4
2016,127,9977.9
2016,128,9950.
2016,128,9970.
2016,128,9970.
2016,128,9960.
2016,128,9960.
2016,128,9950.
2016,128,9940.
2016,128,9930.
2016,129,9950.
2016,129,9950.
2016,129,9940.
2016,129,9950.
2016,129,9940.
2016,129,9920.
2016,129,9950.
2016,129,9950.
2016,130,9972.
2016,130,9961.
2016,130,9955.
2016,130,9964.
2016,130,9962.
2016,130,9956.
2016,130,9969.
2016,130,9974.
2016,131,9976.
2016,131,9976.
2016,131,9961.
2016,131,9968.
2016,131,9963.
2016,131,9960.
2016,131,9984.
2016,131,9983.
2016,132,9972.4
2016,132,9966.900000000001
2016,132,9963.6
2016,132,10026.6
2016,132,9974.
2016,132,9992.6
2016,132,9973.1
2016,132,9985.300000000001
2016,133,9972.
2016,133,9972.5
2016,133,9972.2
2016,133,9195.6
2016,133,9962.5
2016,133,9971.
2016,133,9975.099999999999
2016,133,9969.300000000001
2016,134,9965.400000000001
2016,134,9967.3
2016,134,9966.8
2016,134,9960.3
2016,134,9958.9
2016,134,9966.8
2016,134,9966.2
2016,134,9968.6
2016,135,9979.699999999999
2016,135,9983.4
2016,135,9961.9
2016,135,9958.
2016,135,9961.7
2016,135,9968.5
2016,135,9967.5
2016,135,9971.3
2016,136,9974.
2016,136,9979.
2016,136,9966.
2016,136,9962.
2016,136,9966.
2016,136,9961.
2016,136,9965.
2016,136,9978.
2016,137,9975.
2016,137,9966.
2016,137,9959.
2016,137,9966.
2016,137,9958.
2016,137,9952.
2016,137,9952.
2016,137,9962.
2017,138,9899.6
2017,138,9885.1
2017,138,9879.2
2017,138,9876.4
2017,138,9913.1
2017,138,9882.
2017,138,9884.5
2017,138,9878.4
2017,139,9887.9
2017,139,9887.5
2017,139,9887.7
2017,139,9883.6
2017,139,9887.2
2017,139,9889.900000000001
2017,139,9887.3
2017,139,9872.1
2017,140,9894.5
2017,140,9903.9
2017,140,9887.9
2017,140,9894.6
2017,140,9889.4
2017,140,9884.1
2017,140,9891.400000000001
2017,140,9886.5
2017,141,9896.800000000001
2017,141,9883.
2017,141,9885.199999999999
2017,141,9882.099999999999
2017,141,9886.
2017,141,9888.5
2017,141,9876.6
2017,141,9901.
2017,142,9891.
2017,142,9880.2
2017,142,9889.
2017,142,9873.5
2017,142,9881.
2017,142,9880.1
2017,142,9868.4
2017,142,9892.099999999999
2017,143,9881.5
2017,143,9862.8
2017,143,9874.1
2017,143,9867.2
2017,143,9875.6
2017,143,9860.
2017,143,9861.1
2017,143,9879.300000000001
2017,144,9889.2
2017,144,9887.800000000001
2017,144,9866.300000000001
2017,144,9869.300000000001
2017,144,9868.4
2017,144,9871.
2017,144,9870.300000000001
2017,144,9868.1
2017,145,9874.4
2017,145,9873.1
2017,145,9860.
2017,145,9864.4
2017,145,9864.
2017,145,9862.6
2017,145,9871.5
2017,145,9864.5
2017,146,9895.
2017,146,9874.
2017,146,9883.
2017,146,9889.
2017,146,9879.
2017,146,9878.
2017,146,9869.
2017,146,9871.
2017,147,9894.
2017,147,9884.
2017,147,9885.
2017,147,9895.
2017,147,9887.
2017,147,9898.
2017,147,9883.
2017,147,9891.
2017,148,9894.
2017,148,9784.
2017,148,9876.
2017,148,9875.8
2017,148,9881.3
2017,148,9913.1
2017,148,9800.
2017,148,9755.
2017,149,9812.
2017,149,9882.300000000001
2017,149,9648.
2017,149,9892.
2017,149,9821.300000000001
2017,149,9809.
2017,149,9749.
2017,149,9876.9
2017,150,9883.300000000001
2017,150,9879.4
2017,150,9876.300000000001
2017,150,9875.5
2017,150,9882.6
2017,150,9882.099999999999
2017,150,9876.4
2017,150,9888.1
2017,151,9883.
2017,151,9875.199999999999
2017,151,9881.
2017,151,9874.1
2017,151,9870.
2017,151,9876.699999999999
2017,151,9875.3
2017,151,9862.1
2017,152,9909.5
2017,152,9881.3
2017,152,9888.9
2017,152,9889.2
2017,152,9878.3
2017,152,9882.7
2017,152,9872.199999999999
2017,152,9883.6
2017,153,9901.6
2017,153,9891.5
2017,153,9877.9
2017,153,9879.9
2017,153,9882.9
2017,153,9882.300000000001
2017,153,9879.6
2017,153,9883.6
2017,154,9908.9
2017,154,9880.599999999999
2017,154,9880.3
2017,154,9889.099999999999
2017,154,9879.099999999999
2017,154,9882.
2017,154,9871.4
2017,154,9882.4
2017,155,9870.900000000001
2017,155,9879.5
2017,155,9874.1
2017,155,9876.
2017,155,9868.1
2017,155,9872.6
2017,155,9863.9
2017,155,9881.